fund_name,filing_date,quarter,stock_symbol,cl,value_($000),shares,change,pct_change,inferred_transaction_type
"22NW, LP",8/14/2023,Q2 2023,DRTT,,"5,658","21,356,410",3899745,22.33957631655302,BUY
"22NW, LP",8/14/2023,Q2 2023,FARM,,"5,416","1,955,526",0,0.0,HOLD
"22NW, LP",8/14/2023,Q2 2023,PFX,,"4,478","117,885",0,0.0,HOLD
"22NW, LP",8/14/2023,Q2 2023,SSKN,,"3,266","3,439,261",0,0.0,HOLD
"22NW, LP",11/14/2023,Q3 2023,DRTT,,"5,658","21,356,410",-21356410,-100.0,SELL
"22NW, LP",11/14/2023,Q3 2023,STRL,,"27,130","369,222",-231979,-38.585930495790926,SELL
"22NW, LP",11/14/2023,Q3 2023,FSTR,,"24,829","1,313,121",0,0.0,HOLD
"22NW, LP",11/14/2023,Q3 2023,OEC,,"15,672","736,472",-252236,-25.51167786646816,SELL
"22NW, LP",11/14/2023,Q3 2023,ANEB,,"15,477","5,066,290",0,0.0,HOLD
"22NW, LP",11/14/2023,Q3 2023,LFCR,,"13,251","1,755,161",0,0.0,HOLD
"22NW, LP",11/14/2023,Q3 2023,BBSI,,"8,995","99,686",-78487,-44.05100660593917,SELL
"22NW, LP",11/14/2023,Q3 2023,CULP,,"6,765","1,212,380",0,0.0,HOLD
"22NW, LP",11/14/2023,Q3 2023,MTW,,"5,359","356,115",-254943,-41.72157143839046,SELL
"22NW, LP",11/14/2023,Q3 2023,FARM,,"5,045","1,955,526",0,0.0,HOLD
"22NW, LP",11/14/2023,Q3 2023,PFX,,"4,473","117,885",0,0.0,HOLD
"22NW, LP",11/14/2023,Q3 2023,SSKN,,"3,195","5,369,954",1930693,56.13685614438684,BUY
"22NW, LP",11/14/2023,Q3 2023,PMD,,"1,089","274,418",274418,,BUY
"22NW, LP",2/14/2024,Q4 2023,STRL,,"32,465","369,222",0,0.0,HOLD
"22NW, LP",2/14/2024,Q4 2023,FSTR,,"28,873","1,313,121",0,0.0,HOLD
"22NW, LP",2/14/2024,Q4 2023,OEC,,"20,422","736,472",0,0.0,HOLD
"22NW, LP",2/14/2024,Q4 2023,ANEB,,"12,986","5,366,290",300000,5.921492847823555,BUY
"22NW, LP",2/14/2024,Q4 2023,LFCR,,"10,864","1,755,161",0,0.0,HOLD
"22NW, LP",2/14/2024,Q4 2023,BBSI,,"7,668","66,226",-33460,-33.565395341371904,SELL
"22NW, LP",2/14/2024,Q4 2023,CULP,,"7,019","1,212,380",0,0.0,HOLD
"22NW, LP",2/14/2024,Q4 2023,FARM,,"5,983","1,955,526",0,0.0,HOLD
"22NW, LP",2/14/2024,Q4 2023,MTW,,"5,943","356,115",0,0.0,HOLD
"22NW, LP",2/14/2024,Q4 2023,PFX,,"4,969","117,885",0,0.0,HOLD
"22NW, LP",2/14/2024,Q4 2023,SSKN,,"2,954","5,369,954",0,0.0,HOLD
"22NW, LP",2/14/2024,Q4 2023,LNTH,,"2,666","43,000",43000,,BUY
"22NW, LP",2/14/2024,Q4 2023,PMD,,812,"274,418",0,0.0,HOLD
"22NW, LP",5/15/2024,Q1 2024,FSTR,,"35,861","1,313,121",0,0.0,HOLD
"22NW, LP",5/15/2024,Q1 2024,ANEB,,"15,401","5,366,290",0,0.0,HOLD
"22NW, LP",5/15/2024,Q1 2024,STRL,,"11,007","99,783",-269439,-72.97479565139672,SELL
"22NW, LP",5/15/2024,Q1 2024,LFCR,,"9,319","1,755,161",0,0.0,HOLD
"22NW, LP",5/15/2024,Q1 2024,BBSI,,"8,392","66,226",0,0.0,HOLD
"22NW, LP",5/15/2024,Q1 2024,OEC,,"7,967","338,768",-397704,-54.00123833628434,SELL
"22NW, LP",5/15/2024,Q1 2024,FARM,,"6,981","1,955,526",0,0.0,HOLD
"22NW, LP",5/15/2024,Q1 2024,CULP,,"5,936","1,236,789",24409,2.0133126577475706,BUY
"22NW, LP",5/15/2024,Q1 2024,PFX,,"5,188","117,885",0,0.0,HOLD
"22NW, LP",5/15/2024,Q1 2024,MTW,,"5,035","356,115",0,0.0,HOLD
"22NW, LP",5/15/2024,Q1 2024,LNTH,,"2,151","34,562",-8438,-19.623255813953488,SELL
"22NW, LP",5/15/2024,Q1 2024,SSKN,,"2,029","5,369,954",0,0.0,HOLD
"22NW, LP",5/15/2024,Q1 2024,PMD,,804,"274,418",0,0.0,HOLD
"22NW, LP",8/14/2024,Q2 2024,OEC,,"7,967","338,768",-338768,-100.0,SELL
"22NW, LP",8/14/2024,Q2 2024,SSKN,,"2,029","5,369,954",-5369954,-100.0,SELL
"22NW, LP",8/14/2024,Q2 2024,FSTR,,"28,258","1,313,121",0,0.0,HOLD
"22NW, LP",8/14/2024,Q2 2024,LFCR,,"24,003","1,755,161",0,0.0,HOLD
"22NW, LP",8/14/2024,Q2 2024,ANEB,,"14,649","5,366,290",0,0.0,HOLD
"22NW, LP",8/14/2024,Q2 2024,STRL,,"11,808","99,783",0,0.0,HOLD
"22NW, LP",8/14/2024,Q2 2024,BBSI,,"8,680","264,904",198678,300.0,BUY
"22NW, LP",8/14/2024,Q2 2024,CULP,,"5,540","1,236,789",0,0.0,HOLD
"22NW, LP",8/14/2024,Q2 2024,PFX,,"5,514","117,885",0,0.0,HOLD
"22NW, LP",8/14/2024,Q2 2024,FARM,,"5,240","1,955,526",0,0.0,HOLD
"22NW, LP",8/14/2024,Q2 2024,DHX,,"4,323","2,068,490",2068490,,BUY
"22NW, LP",8/14/2024,Q2 2024,MTW,,"4,106","356,115",0,0.0,HOLD
"22NW, LP",8/14/2024,Q2 2024,LNTH,,"2,774","34,562",0,0.0,HOLD
"22NW, LP",8/14/2024,Q2 2024,SSKN,,"1,648","536,995",536995,,BUY
"22NW, LP",8/14/2024,Q2 2024,PMD,,664,"274,418",0,0.0,HOLD
"22NW, LP",11/14/2024,Q3 2024,FSTR,,"26,827","1,313,121",0,0.0,HOLD
"22NW, LP",11/14/2024,Q3 2024,LFCR,,"23,652","1,755,161",0,0.0,HOLD
"22NW, LP",11/14/2024,Q3 2024,STRL,,"14,470","99,783",0,0.0,HOLD
"22NW, LP",11/14/2024,Q3 2024,CULP,,"10,443","1,594,390",357601,28.9136627185397,BUY
"22NW, LP",11/14/2024,Q3 2024,ANEB,,"10,356","5,366,290",0,0.0,HOLD
"22NW, LP",11/14/2024,Q3 2024,BBSI,,"9,936","264,904",0,0.0,HOLD
"22NW, LP",11/14/2024,Q3 2024,PFX,,"5,598","117,885",0,0.0,HOLD
"22NW, LP",11/14/2024,Q3 2024,DHX,,"4,790","2,603,643",535153,25.871674506524084,BUY
"22NW, LP",11/14/2024,Q3 2024,FARM,,"3,871","1,955,526",0,0.0,HOLD
"22NW, LP",11/14/2024,Q3 2024,LNTH,,"3,793","34,562",0,0.0,HOLD
"22NW, LP",11/14/2024,Q3 2024,MTW,,"3,425","356,115",0,0.0,HOLD
"22NW, LP",11/14/2024,Q3 2024,SSKN,,"1,476","536,995",0,0.0,HOLD
"22NW, LP",11/14/2024,Q3 2024,PMD,,637,"276,034",1616,0.5888826534702534,BUY
"22NW, LP",2/14/2025,Q4 2024,PMD,,637,"276,034",-276034,-100.0,SELL
"22NW, LP",2/14/2025,Q4 2024,FSTR,,"35,322","1,313,121",0,0.0,HOLD
"22NW, LP",2/14/2025,Q4 2024,LFCR,,"31,147","1,755,161",0,0.0,HOLD
"22NW, LP",2/14/2025,Q4 2024,ANEB,,"25,985","15,467,300",10101010,188.2307888690324,BUY
"22NW, LP",2/14/2025,Q4 2024,STRL,,"16,808","99,783",0,0.0,HOLD
"22NW, LP",2/14/2025,Q4 2024,BBSI,,"11,507","264,904",0,0.0,HOLD
"22NW, LP",2/14/2025,Q4 2024,CULP,,"9,537","1,624,715",30325,1.9019813220102983,BUY
"22NW, LP",2/14/2025,Q4 2024,PFX,,"5,923","117,885",0,0.0,HOLD
"22NW, LP",2/14/2025,Q4 2024,DHX,,"4,608","2,603,643",0,0.0,HOLD
"22NW, LP",2/14/2025,Q4 2024,FARM,,"3,519","1,955,526",0,0.0,HOLD
"22NW, LP",2/14/2025,Q4 2024,MTW,,"3,251","356,115",0,0.0,HOLD
"22NW, LP",2/14/2025,Q4 2024,LNTH,,"3,091","34,562",0,0.0,HOLD
"22NW, LP",2/14/2025,Q4 2024,SRI,,"2,149","342,787",342787,,BUY
"22NW, LP",2/14/2025,Q4 2024,NKTR,,"2,038","2,191,750",2191750,,BUY
"22NW, LP",2/14/2025,Q4 2024,SSKN,,"1,559","536,995",0,0.0,HOLD
"22NW, LP",2/14/2025,Q4 2024,UFI,,"1,461","233,777",233777,,BUY
"22NW, LP",2/14/2025,Q4 2024,,,618,"276,034",276034,,BUY
25 LLC,5/9/2023,Q1 2023,AAPL,,"2,254","12,997",12997,,BUY
25 LLC,5/9/2023,Q1 2023,MSFT,,386,"1,253",1253,,BUY
25 LLC,5/9/2023,Q1 2023,HD,,364,"1,265",1265,,BUY
25 LLC,5/9/2023,Q1 2023,FAST,,336,"6,197",6197,,BUY
25 LLC,5/9/2023,Q1 2023,AMZN,,317,"2,998",2998,,BUY
25 LLC,5/9/2023,Q1 2023,TSLA,,305,"1,779",1779,,BUY
25 LLC,5/9/2023,Q1 2023,SNA,,246,949,949,,BUY
25 LLC,5/9/2023,Q1 2023,BA,,194,985,985,,BUY
25 LLC,5/9/2023,Q1 2023,FISV,,191,"1,604",1604,,BUY
25 LLC,5/9/2023,Q1 2023,XOM,,153,"1,411",1411,,BUY
25 LLC,5/9/2023,Q1 2023,PG,,148,957,957,,BUY
25 LLC,5/9/2023,Q1 2023,WMT,,146,959,959,,BUY
25 LLC,5/9/2023,Q1 2023,DFCF,,138,"3,255",3255,,BUY
25 LLC,5/9/2023,Q1 2023,JPM,,121,889,889,,BUY
25 LLC,7/19/2023,Q2 2023,AAPL,,"2,492","13,083",86,0.6616911594983458,BUY
25 LLC,7/19/2023,Q2 2023,TSLA,,508,"1,831",52,2.9229904440697023,BUY
25 LLC,7/19/2023,Q2 2023,MSFT,,486,"1,418",165,13.168395849960095,BUY
25 LLC,7/19/2023,Q2 2023,AMZN,,408,"3,040",42,1.400933955970647,BUY
25 LLC,7/19/2023,Q2 2023,HD,,399,"1,269",4,0.31620553359683795,BUY
25 LLC,7/19/2023,Q2 2023,FAST,,353,"6,237",40,0.6454736162659351,BUY
25 LLC,7/19/2023,Q2 2023,SNA,,278,957,8,0.8429926238145415,BUY
25 LLC,7/19/2023,Q2 2023,DFCF,,219,"5,222",1967,60.43010752688171,BUY
25 LLC,7/19/2023,Q2 2023,BA,,207,956,-29,-2.9441624365482233,SELL
25 LLC,7/19/2023,Q2 2023,FISV,,205,"1,600",-4,-0.24937655860349126,SELL
25 LLC,7/19/2023,Q2 2023,WMT,,148,960,1,0.10427528675703858,BUY
25 LLC,7/19/2023,Q2 2023,XOM,,147,"1,409",-2,-0.14174344436569808,SELL
25 LLC,7/19/2023,Q2 2023,PG,,143,965,8,0.8359456635318705,BUY
25 LLC,7/19/2023,Q2 2023,NFLX,,136,303,303,,BUY
25 LLC,7/19/2023,Q2 2023,JPM,,133,897,8,0.8998875140607425,BUY
25 LLC,10/18/2023,Q3 2023,BA,,207,956,-956,-100.0,SELL
25 LLC,10/18/2023,Q3 2023,FISV,,205,"1,600",-1600,-100.0,SELL
25 LLC,10/18/2023,Q3 2023,WMT,,148,960,-960,-100.0,SELL
25 LLC,10/18/2023,Q3 2023,XOM,,147,"1,409",-1409,-100.0,SELL
25 LLC,10/18/2023,Q3 2023,PG,,143,965,-965,-100.0,SELL
25 LLC,10/18/2023,Q3 2023,NFLX,,136,303,-303,-100.0,SELL
25 LLC,10/18/2023,Q3 2023,JPM,,133,897,-897,-100.0,SELL
25 LLC,10/18/2023,Q3 2023,AAPL,,"2,269","13,256",173,1.3223266834823817,BUY
25 LLC,10/18/2023,Q3 2023,TSLA,,476,"1,905",74,4.041507373020208,BUY
25 LLC,10/18/2023,Q3 2023,MSFT,,466,"1,477",59,4.160789844851904,BUY
25 LLC,10/18/2023,Q3 2023,AMZN,,396,"3,117",77,2.5328947368421053,BUY
25 LLC,10/18/2023,Q3 2023,HD,,385,"1,275",6,0.4728132387706856,BUY
25 LLC,10/18/2023,Q3 2023,FAST,,342,"6,275",38,0.6092672759339426,BUY
25 LLC,10/18/2023,Q3 2023,SNA,,244,957,0,0.0,HOLD
25 LLC,10/18/2023,Q3 2023,DFCF,,225,"5,576",354,6.779011872845652,BUY
25 LLC,1/18/2024,Q4 2023,AAPL,,"2,951","15,331",2075,15.653289076644539,BUY
25 LLC,1/18/2024,Q4 2023,MSFT,,830,"2,208",731,49.49221394719025,BUY
25 LLC,1/18/2024,Q4 2023,AMZN,,528,"3,477",360,11.549566891241577,BUY
25 LLC,1/18/2024,Q4 2023,TSLA,,474,"1,910",5,0.26246719160104987,BUY
25 LLC,1/18/2024,Q4 2023,HD,,413,"1,194",-81,-6.352941176470588,SELL
25 LLC,1/18/2024,Q4 2023,FAST,,408,"6,311",36,0.5737051792828686,BUY
25 LLC,1/18/2024,Q4 2023,WMT,,367,"2,328",2328,,BUY
25 LLC,1/18/2024,Q4 2023,SNA,,278,963,6,0.6269592476489028,BUY
25 LLC,1/18/2024,Q4 2023,DFCF,,257,"6,071",495,8.877331420373027,BUY
25 LLC,1/18/2024,Q4 2023,BA,,219,842,842,,BUY
25 LLC,1/18/2024,Q4 2023,FISV,,213,"1,608",1608,,BUY
25 LLC,1/18/2024,Q4 2023,UNH,,205,390,390,,BUY
25 LLC,4/25/2024,Q1 2024,BA,,219,842,-842,-100.0,SELL
25 LLC,4/25/2024,Q1 2024,AAPL,,"2,629","15,334",3,0.019568195160133063,BUY
25 LLC,4/25/2024,Q1 2024,MSFT,,944,"2,246",38,1.7210144927536233,BUY
25 LLC,4/25/2024,Q1 2024,AMZN,,877,"4,865",1388,39.919470808167965,BUY
25 LLC,4/25/2024,Q1 2024,FAST,,489,"6,345",34,0.5387418792584376,BUY
25 LLC,4/25/2024,Q1 2024,HD,,461,"1,202",8,0.6700167504187605,BUY
25 LLC,4/25/2024,Q1 2024,WMT,,429,"7,131",4803,206.31443298969074,BUY
25 LLC,4/25/2024,Q1 2024,TSLA,,340,"1,938",28,1.4659685863874345,BUY
25 LLC,4/25/2024,Q1 2024,DFCF,,275,"6,579",508,8.367649481139845,BUY
25 LLC,4/25/2024,Q1 2024,SNA,,259,877,-86,-8.93042575285566,SELL
25 LLC,4/25/2024,Q1 2024,FISV,,256,"1,608",0,0.0,HOLD
25 LLC,4/25/2024,Q1 2024,NVDA,,227,252,252,,BUY
25 LLC,4/25/2024,Q1 2024,JPM,,209,"1,047",1047,,BUY
25 LLC,4/25/2024,Q1 2024,UNH,,206,417,27,6.923076923076923,BUY
25 LLC,4/25/2024,Q1 2024,LOW,,200,787,787,,BUY
25 LLC,7/5/2024,Q2 2024,JPM,,209,"1,047",-1047,-100.0,SELL
25 LLC,7/5/2024,Q2 2024,LOW,,200,787,-787,-100.0,SELL
25 LLC,7/5/2024,Q2 2024,AAPL,,"3,145","14,934",-400,-2.6085822355549757,SELL
25 LLC,7/5/2024,Q2 2024,MSFT,,"1,005","2,250",4,0.17809439002671415,BUY
25 LLC,7/5/2024,Q2 2024,AMZN,,941,"4,871",6,0.12332990750256938,BUY
25 LLC,7/5/2024,Q2 2024,NVDA,,621,"5,032",4780,1896.8253968253969,BUY
25 LLC,7/5/2024,Q2 2024,WMT,,483,"7,144",13,0.18230262235310615,BUY
25 LLC,7/5/2024,Q2 2024,HD,,413,"1,200",-2,-0.16638935108153077,SELL
25 LLC,7/5/2024,Q2 2024,FAST,,401,"6,383",38,0.598896769109535,BUY
25 LLC,7/5/2024,Q2 2024,TSLA,,377,"1,908",-30,-1.5479876160990713,SELL
25 LLC,7/5/2024,Q2 2024,DFCF,,364,"8,779",2200,33.439732482140144,BUY
25 LLC,7/5/2024,Q2 2024,FISV,,239,"1,608",0,0.0,HOLD
25 LLC,7/5/2024,Q2 2024,SNA,,230,883,6,0.6841505131128849,BUY
25 LLC,7/5/2024,Q2 2024,LLY,,227,251,251,,BUY
25 LLC,7/5/2024,Q2 2024,NFLX,,213,316,316,,BUY
25 LLC,7/5/2024,Q2 2024,UNH,,211,416,-1,-0.2398081534772182,SELL
25 LLC,10/15/2024,Q3 2024,LLY,,227,251,-251,-100.0,SELL
25 LLC,10/15/2024,Q3 2024,NFLX,,213,316,-316,-100.0,SELL
25 LLC,10/15/2024,Q3 2024,AAPL,,"3,548","15,228",294,1.9686621132985134,BUY
25 LLC,10/15/2024,Q3 2024,MSFT,,"1,047","2,436",186,8.266666666666666,BUY
25 LLC,10/15/2024,Q3 2024,AMZN,,925,"4,965",94,1.9297885444467255,BUY
25 LLC,10/15/2024,Q3 2024,NVDA,,683,"5,626",594,11.804451510333863,BUY
25 LLC,10/15/2024,Q3 2024,WMT,,583,"7,229",85,1.1898096304591266,BUY
25 LLC,10/15/2024,Q3 2024,TSLA,,519,"1,984",76,3.9832285115303985,BUY
25 LLC,10/15/2024,Q3 2024,HD,,494,"1,220",20,1.6666666666666667,BUY
25 LLC,10/15/2024,Q3 2024,FAST,,459,"6,438",55,0.8616637944540185,BUY
25 LLC,10/15/2024,Q3 2024,DFCF,,423,"9,796",1017,11.584462922884155,BUY
25 LLC,10/15/2024,Q3 2024,FISV,,290,"1,617",9,0.5597014925373134,BUY
25 LLC,10/15/2024,Q3 2024,SNA,,258,891,8,0.9060022650056626,BUY
25 LLC,10/15/2024,Q3 2024,UNH,,256,438,22,5.288461538461538,BUY
25 LLC,10/15/2024,Q3 2024,ORCL,,250,"1,471",1471,,BUY
25 LLC,10/15/2024,Q3 2024,JPM,,230,"1,092",1092,,BUY
25 LLC,1/15/2025,Q4 2024,TSLA,,519,"1,984",-1984,-100.0,SELL
25 LLC,1/15/2025,Q4 2024,UNH,,256,438,-438,-100.0,SELL
25 LLC,1/15/2025,Q4 2024,AAPL,,"3,925","15,675",447,2.9353821907013398,BUY
25 LLC,1/15/2025,Q4 2024,AMZN,,"1,232","5,620",655,13.192346424974824,BUY
25 LLC,1/15/2025,Q4 2024,MSFT,,"1,124","2,667",231,9.482758620689655,BUY
25 LLC,1/15/2025,Q4 2024,NVDA,,"1,020","7,601",1975,35.104870245289725,BUY
25 LLC,1/15/2025,Q4 2024,WMT,,655,"7,254",25,0.3458292986581823,BUY
25 LLC,1/15/2025,Q4 2024,DFCF,,493,"11,969",2173,22.18252347897101,BUY
25 LLC,1/15/2025,Q4 2024,FAST,,465,"6,468",30,0.4659832246039142,BUY
25 LLC,1/15/2025,Q4 2024,HD,,458,"1,179",-41,-3.360655737704918,SELL
25 LLC,1/15/2025,Q4 2024,FISV,,333,"1,622",5,0.30921459492888065,BUY
25 LLC,1/15/2025,Q4 2024,SNA,,305,899,8,0.8978675645342313,BUY
25 LLC,1/15/2025,Q4 2024,JPM,,262,"1,094",2,0.18315018315018314,BUY
25 LLC,1/15/2025,Q4 2024,XOM,,260,"2,423",2423,,BUY
25 LLC,1/15/2025,Q4 2024,ORCL,,248,"1,489",18,1.2236573759347382,BUY
25 LLC,1/15/2025,Q4 2024,LLY,,235,305,305,,BUY
25 LLC,4/14/2025,Q1 2025,ORCL,,248,"1,489",-1489,-100.0,SELL
25 LLC,4/14/2025,Q1 2025,AAPL,,"3,523","15,862",187,1.1929824561403508,BUY
25 LLC,4/14/2025,Q1 2025,AMZN,,"1,112","5,847",227,4.03914590747331,BUY
25 LLC,4/14/2025,Q1 2025,MSFT,,"1,028","2,740",73,2.7371578552680917,BUY
25 LLC,4/14/2025,Q1 2025,NVDA,,900,"8,304",703,9.248783054861203,BUY
25 LLC,4/14/2025,Q1 2025,WMT,,640,"7,298",44,0.6065618968844775,BUY
25 LLC,4/14/2025,Q1 2025,TSLA,,589,"2,276",2276,,BUY
25 LLC,4/14/2025,Q1 2025,DFCF,,519,"12,351",382,3.1915782437964744,BUY
25 LLC,4/14/2025,Q1 2025,FAST,,505,"6,514",46,0.7111935683364254,BUY
25 LLC,4/14/2025,Q1 2025,HD,,469,"1,281",102,8.651399491094146,BUY
25 LLC,4/14/2025,Q1 2025,FISV,,360,"1,632",10,0.6165228113440198,BUY
25 LLC,4/14/2025,Q1 2025,JPM,,305,"1,244",150,13.711151736745887,BUY
25 LLC,4/14/2025,Q1 2025,SNA,,304,904,5,0.5561735261401557,BUY
25 LLC,4/14/2025,Q1 2025,XOM,,287,"2,421",-2,-0.08254230293025176,SELL
25 LLC,4/14/2025,Q1 2025,LLY,,269,326,21,6.885245901639345,BUY
272 Capital LP,5/16/2022,Q1 2022,TTSH,,"17,375","2,652,659",2652659,,BUY
272 Capital LP,5/16/2022,Q1 2022,UIS,,"15,578","720,860",720860,,BUY
272 Capital LP,5/16/2022,Q1 2022,TUFN,,"12,489","1,398,535",1398535,,BUY
272 Capital LP,5/16/2022,Q1 2022,AREN,,"11,830","1,092,300",1092300,,BUY
272 Capital LP,5/16/2022,Q1 2022,XPER,,"9,799","565,746",565746,,BUY
272 Capital LP,5/16/2022,Q1 2022,VPG,,"7,716","240,000",240000,,BUY
272 Capital LP,5/16/2022,Q1 2022,ALTG,,"5,959","482,144",482144,,BUY
272 Capital LP,5/16/2022,Q1 2022,HBIO,,"5,579","898,436",898436,,BUY
272 Capital LP,5/16/2022,Q1 2022,RILY,,"5,093","72,799",72799,,BUY
272 Capital LP,5/16/2022,Q1 2022,XELA,,"5,000","12,013,455",12013455,,BUY
272 Capital LP,5/16/2022,Q1 2022,THR,,"4,576","282,456",282456,,BUY
272 Capital LP,5/16/2022,Q1 2022,SGH,,"4,471","173,088",173088,,BUY
272 Capital LP,5/16/2022,Q1 2022,AMWD,,"4,308","88,009",88009,,BUY
272 Capital LP,5/16/2022,Q1 2022,DCGO,,"3,534","382,052",382052,,BUY
272 Capital LP,5/16/2022,Q1 2022,EVBG,,"3,360","76,988",76988,,BUY
272 Capital LP,5/16/2022,Q1 2022,ASYS,,"3,358","333,755",333755,,BUY
272 Capital LP,5/16/2022,Q1 2022,TCS,,"3,008","368,125",368125,,BUY
272 Capital LP,5/16/2022,Q1 2022,ACVA,,"2,726","184,054",184054,,BUY
272 Capital LP,5/16/2022,Q1 2022,MX,,"2,658","157,199",157199,,BUY
272 Capital LP,5/16/2022,Q1 2022,OSPN,,"2,576","178,382",178382,,BUY
272 Capital LP,5/16/2022,Q1 2022,CNSL,,"2,555","433,026",433026,,BUY
272 Capital LP,5/16/2022,Q1 2022,SUMO,,"2,552","218,695",218695,,BUY
272 Capital LP,5/16/2022,Q1 2022,PEGA,,"2,490","30,878",30878,,BUY
272 Capital LP,5/16/2022,Q1 2022,SPWH,,"2,414","225,815",225815,,BUY
272 Capital LP,5/16/2022,Q1 2022,MODN,,"2,287","85,000",85000,,BUY
272 Capital LP,5/16/2022,Q1 2022,LVOX,,"2,277","753,988",753988,,BUY
272 Capital LP,5/16/2022,Q1 2022,CDZI,,"2,115","1,021,863",1021863,,BUY
272 Capital LP,5/16/2022,Q1 2022,BEBE,,"2,050","241,167",241167,,BUY
272 Capital LP,5/16/2022,Q1 2022,PRTYQ,,"1,962","548,039",548039,,BUY
272 Capital LP,5/16/2022,Q1 2022,,,"1,945","260,090",260090,,BUY
272 Capital LP,5/16/2022,Q1 2022,RSKD,,"1,915","317,032",317032,,BUY
272 Capital LP,5/16/2022,Q1 2022,ECVT,,"1,848","159,839",159839,,BUY
272 Capital LP,5/16/2022,Q1 2022,LYTS,,"1,621","270,225",270225,,BUY
272 Capital LP,5/16/2022,Q1 2022,PPTA,,"1,589","387,459",387459,,BUY
272 Capital LP,5/16/2022,Q1 2022,KRMD,,"1,489","520,537",520537,,BUY
272 Capital LP,5/16/2022,Q1 2022,PNTG,,"1,420","76,234",76234,,BUY
272 Capital LP,5/16/2022,Q1 2022,FREE,,"1,333","186,214",186214,,BUY
272 Capital LP,5/16/2022,Q1 2022,SONO,,"1,327","47,035",47035,,BUY
272 Capital LP,5/16/2022,Q1 2022,QMCO,,"1,286","566,431",566431,,BUY
272 Capital LP,5/16/2022,Q1 2022,OEC,,"1,283","80,349",80349,,BUY
272 Capital LP,5/16/2022,Q1 2022,ARRY,,"1,217","107,992",107992,,BUY
272 Capital LP,5/16/2022,Q1 2022,INFA,,971,"49,174",49174,,BUY
272 Capital LP,5/16/2022,Q1 2022,BW,,800,"98,022",98022,,BUY
272 Capital LP,8/15/2022,Q2 2022,TUFN,,"12,489","1,398,535",-1398535,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,XELA,,"5,000","12,013,455",-12013455,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,DCGO,,"3,534","382,052",-382052,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,TCS,,"3,008","368,125",-368125,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,CNSL,,"2,555","433,026",-433026,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,PEGA,,"2,490","30,878",-30878,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,CDZI,,"2,115","1,021,863",-1021863,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,PRTYQ,,"1,962","548,039",-548039,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,PNTG,,"1,420","76,234",-76234,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,FREE,,"1,333","186,214",-186214,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,SONO,,"1,327","47,035",-47035,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,OEC,,"1,283","80,349",-80349,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,ARRY,,"1,217","107,992",-107992,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,INFA,,971,"49,174",-49174,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,BW,,800,"98,022",-98022,-100.0,SELL
272 Capital LP,8/15/2022,Q2 2022,UIS,,"17,814","1,480,784",759924,105.4190827622562,BUY
272 Capital LP,8/15/2022,Q2 2022,AREN,,"12,846","1,427,302",335002,30.669413164881444,BUY
272 Capital LP,8/15/2022,Q2 2022,XPER,,"12,524","867,925",302179,53.41248546167361,BUY
272 Capital LP,8/15/2022,Q2 2022,VPG,,"9,245","317,382",77382,32.2425,BUY
272 Capital LP,8/15/2022,Q2 2022,CAMP,,"7,017","1,682,778",1682778,,BUY
272 Capital LP,8/15/2022,Q2 2022,SUMO,,"6,273","837,514",618819,282.9598299000891,BUY
272 Capital LP,8/15/2022,Q2 2022,THR,,"5,605","398,919",116463,41.2322627241057,BUY
272 Capital LP,8/15/2022,Q2 2022,HBIO,,"5,561","1,544,647",646211,71.92621399854859,BUY
272 Capital LP,8/15/2022,Q2 2022,EVBG,,"5,460","195,772",118784,154.28898010079493,BUY
272 Capital LP,8/15/2022,Q2 2022,ACVA,,"5,396","825,081",641027,348.28202592717355,BUY
272 Capital LP,8/15/2022,Q2 2022,TTSH,,"4,872","1,587,102",-1065557,-40.16939229655979,SELL
272 Capital LP,8/15/2022,Q2 2022,RSKD,,"4,556","1,026,085",709053,223.65344823235512,BUY
272 Capital LP,8/15/2022,Q2 2022,ECVT,,"4,227","429,144",269305,168.48516319546542,BUY
272 Capital LP,8/15/2022,Q2 2022,MODN,,"4,183","163,522",78522,92.37882352941178,BUY
272 Capital LP,8/15/2022,Q2 2022,OSPN,,"4,162","349,777",171395,96.0831249789777,BUY
272 Capital LP,8/15/2022,Q2 2022,SGH,,"3,709","226,588",53500,30.90913292660381,BUY
272 Capital LP,8/15/2022,Q2 2022,MX,,"3,694","254,255",97056,61.74085076877079,BUY
272 Capital LP,8/15/2022,Q2 2022,AYX,,"3,532","72,952",72952,,BUY
